word,count
geoengineering.perhaps,1
strong,1
optimisation,1
rates.patenthttps,1
://patents.google.com/patent/us20140260930a1/encompany,1
websitehttps,1
://www.hypersciences.com/,1
productsieee,1
projectilesby,1
ackermanposted,1
gmtphoto,1
hypersciencesgeothermal,1
steam.the,1
“drill”,1
instead.it’s,1
bullets,1
hyperscience,1
way.image,1
trademark,1
officeboom,1
ram-accelerator,1
stages.if,1
howitzer,1
“hypervelocity”,1
projectiles.the,1
ramjet,1
combustable,1
second.we,1
sparse,1
hypervelocity,1
marble-sized,1
smash,1
things.a,1
airgun,1
gunpowder,1
compress,1
propogate,1
air.anyway,1
:that,1
3-milimeter-diameter,1
small.so,1
ludicrious,1
downwards,1
outwards,1
gamechanger,1
haziest,1
over-simplification,1
grahamon,1
intelligence.an,1
model.it,1
hatchback,1
car.andrew,1
compounding,1
ones-,1
://en.wikipedia.org/wiki/generative_adversarial_networkthis,1
goto,1
iterations/models,1
climate.this,1
required.any,1
://agupubs.onlinelibrary.wiley.com/doi/toc/10.1002/,1
2169-8996.waccm1jgr,1
atmospherespublishes,1
change.simulations,1
issuesfirst,1
:jul,1
:sensitivity,1
irreducible,1
systemall,1
chemistry.table,1
contentseffects,1
dynamicssimone,1
macmartinrolando,1
garciadouglas,1
kinnisonjean‐francois,1
2018very,1
5km,1
stratospherechemical,1
high‐,1
injectionsabstractfull,1
glanvilleben,1
millsisla,1
simpsonfrancis,1
metstratospheric,1
ssws,1
presentstratospheric,1
preozone,1
delayedabstractfull,1
so2injectionsjadwiga,1
tilmesmichael,1
millsjoseph,1
tribbiaben,1
vittjean‐francois,1
2017so2injections,1
latitudeinteractive,1
so2injectionsthe,1
shortens,1
equatorabstractfull,1
permissionsfirst,1
objectivesben,1
tilmesjean‐francois,1
locationsthree,1
metthere,1
residuals/side,1
geoengineeringabstractfull,1
permissionsthe,1
locationsdouglas,1
macmartinben,1
kravitzsimone,1
millsjean‐francois,1
2017injecting,1
responsethree,1
achievedmultiple,1
injectionabstractfull,1
permissionssensitivity,1
locationssimone,1
2017stratospheric,1
25km,1
equatornonequatorial,1
so2more,1
impactsabstractfull,1
permissionsradiative,1
tilmesben,1
macmartinanne,1
glanvillejoseph,1
tribbiajean‐françois,1
lamarquefrancis,1
vittanja,1
schmidtandrew,1
gettelmancecile,1
hannayjulio,1
bacmeisterdouglas,1
kinnisonfirst,1
2017waccm,1
studiesinteractive,1
so2perturbationsoh,1
so2from,1
abstractfull,1
://eos.org/editors-vox/managing-uncertainties-in-climate-engineeringmanaging,1
engineeringcontrol,1
atmospheres.the,1
harlow,1
usgs,1
kravitzon,1
2019one,1
previous,1
engineering.simulations,1
“overcooled”,1
“undercooled.”,1
precipitation.rather,1
issue.climate,1
problemsimulated,1
10simulating,1
growth.when,1
pinatubo.the,1
equator-to-pole,1
simulated,1
2a,1
simulation.the,1
metrics.what’s,1
do.this,1
topic.—ben,1
ben.kravitz@pnnl.govcitation,1
30to,1
-please,1
welcome.best,1
ben______________________________________________________ben,1
kravitzassistant,1
sciencesindiana,1
streetbloomington,1
47405-1405tel,1
855-4334bkravitz@iu.eduhttp,1
://pages.iu.edu/,1
bkravitz/_______________________________________________geomip_list,1
://www.sciencedaily.com/releases/2019/01/190122104611.htmi,1
authorswe,1
warmingsciencedaily.com/releases/2019/01/190122104611.htmfor,1
aerosols.however,1
inscienceby,1
hebrew,1
jerusalem,1
recalculation,1
warming.aerosols,1
space.as,1
aerosol-filled,1
temperature.to,1
now.rosenfeld,1
shaanxi,1
40s,1
thought.however,1
shared.the,1
cnes,1
investigator.either,1
recalculations,1
diagnosis,1
climate.journal,1
minghuai,1
youtong,1
goren,1
shaocai,1
yu.aerosol-driven,1
clouds.science,1
:10.1126/science.aav0566http,1
://science.sciencemag.org/content/early/2019/01/16/science.aav0566,1
theshift,1
chagrin,1
thescary,1
distractionfrom,1
wreathed,1
cover-your-behindhypotheticals,1
cdrideas,1
dovetail,1
stillon,1
thefringe,1
cya,1
hypotheticals,1
takes,1
spotlight,1
hemingway,1
arrivesthe,1
closeup.on,1
srm.licence,1
operationsandrew,1
thing.people,1
cost.also,1
://ourworldindata.org/wp-content/uploads/2018/09/internet-users-by-world-region.png,1
4xco2,1
elicit,1
://iopscience.iop.org/article/10.1088/1748-9326/aafc7denvironmental,1
lettersaccepted,1
accesseffects,1
seasonalityprasanta,1
kumar,1
raju,1
saroj,1
kanta,1
sandeep,1
sahany4accepted,1
downloadsarticle,1
nullifies,1
discussionhttps,1
://www.scisnack.com/2019/01/07/promises-and-caveats-of-solar-geoengineering-on-the-land/promises,1
landyuanchao,1
fandatejanuary,1
commentsvarious,1
gases.however,1
:hughhunt,1
by-sa,1
3.0these,1
switches,1
co2buildup,1
globe.figure,1
co2pathway,1
perish,1
high-emission,1
destruct,1
below-,1
interplays,1
planet.if,1
future.acknowledgement,1
benefitedfrom,1
changeui,1
parkcitation,1
adakudlu,1
lauvset,1
multi-method,1
comparison.journal,1
intersubjective,1
individual.',1
international.furthermore,1
ambulence,1
governence,1
thos,1
governing.on,1
://journals.sagepub.com/doi/abs/10.1177/1461452916630082https,1
://www.tandfonline.com/eprint/xcddukhccpr3zzuq9y7z/fullethics,1
environmenttoward,1
sub-state,1
actorssikina,1
flegalpublished,1
://doi.org/10.1080/21550085.2018.1562526in,1
articleabstractintroductiontheoretical,1
researchrecommendation,1
abstracttwo,1
literatures,1
orchestration,1
:with,1
helpful.davidon,1
adefinition,1
glossary,1
helpful.https,1
://www.tandfonline.com/doi/full/10.1080/21550085.2018.1562527recognitional,1
approachchristopher,1
carrpublished,1
://doi.org/10.1080/21550085.2018.1562527in,1
articleabstractrecognitional,1
justicea,1
assessmentrecognition,1
approachthe,1
abstractgiven,1
temperature-related,1
care-ethics,1
normative.keywords,1
deserved.five,1
welcomejesse,1
reynoldsandy,1
parkerpeter,1
irvinefirst,1
://doi.org/10.1002/2016ef000416cited,1
geoengineeringdouglas,1
kravitzpnas,1
://doi.org/10.1073/pnas.1811022116add,1
seinfeld,1
“plausible”,1
natural-science,1
“research”,1
activities.geoengineeringclimate,1
engineeringgovernancesolar,1
managementsrm,1
moderation.the,1
rules.andrew,1
mis-statements,1
notthe,1
undiffused,1
diffused,1
sunlightall,1
evaporationall,1
dieatmospheric,1
toolstratospheric,1
dependenthydroxyl,1
chloro,1
bromo,1
methanesit,1
hydrated,1
nitric,1
timeare,1
hole.meanwhile,1
reactionswith,1
substancelike,1
acidaerosol,1
moralityto,1
holidays.scroll,1
foreignpolicy.com/2018/12/24/the-hazard-of-environmental-moralitythe,1
moralityefforts,1
else.by,1
merkforeign,1
2018one,1
decisions.gernot,1
shock.christine,1
prescriptivism,1
aversion,1
intertemporal,1
kelleher,1
annals,1
gwagner.com,1
discontents.my,1
:gernot,1
bookwant,1
high-ceiling,1
techs,1
expensive/uncertain,1
wakethanks,1
response.as,1
airframe,1
ge/pratt,1
altitude.i,1
unreleased,1
too.i,1
railguns,1
quicklaunch,1
deadpool,1
trades,1
splashdown,1
refurbishment,1
though.as,1
launch.happy,1
add.andrewon,1
iopscienceto,1
correspondents,1
“mcclellan”,1
hereinafter,1
picking,1
undertakings,1
“tilmes,1
+5k”,1
diverged,1
kft,1
“skin,1
cat”,1
grubby,1
macmartin/tilmes/kravitz,1
mission.the,1
“+5k”,1
powerplants,1
highly,1
self-propelled,1
perlan,1
0.5x,1
fighter,1
speed/maneuverability,1
a380,1
weight/drag/fuel,1
competitor’s,1
sole-source,1
“flexible”,1
“cert,1
“governance”,1
sole-source”,1
cost-per-deployed-ton,1
analyzes,1
“similar,1
g200”,1
100kft,1
cockpit,1
unmanned,1
predict,1
“highly,1
encapsulated”,1
safety.sulfuric,1
reintroduce,1
that.on,1
chose,1
recertification,1
rent,1
pratt,1
sinkhole,1
whizz-bang,1
future.guns,1
trying,1
battleship,1
missiles,1
big-gun,1
supplier,1
inactive,1
yet….in,1
wwii-era,1
unreliable,1
“technologically,1
immature”,1
“reusable,1
shell”,1
mass/cost,1
hunch,1
order.wake,1
7722from,1
pmcc,1
iopsciencewake,1
send.andrewon,1
attachement,1
yearjuergenprof,1
://michele.staff.jade-hs.de/https,1
://www.researchgate.net/profile/juergen_michele/contributionsprivat,1
cit,1
username,1
attractions,1
://www.cesm.ucar.edu/experiments/cesm1.2/gle/and,1
result.simoneon,1
result.simone,1
natural,1
allthe,1
sitehttps,1
://www.nature.com/articles/s41586-018-0800-0has,1
globalmethane,1
glaciers.stephen,1
scotlandthe,1
inquiryinto,1
grassodipartimento,1
sociologia,1
ricerca,1
sociale,1
degli,1
studi,1
milano-bicocca,1
milano,1
italiaabstractsolar,1
hereunderstood,1
ranks,1
practica-bility,1
fea-sible,1
constraintspoints,1
whichsg,1
involves,1
indica-tions,1
moralones,1
concludeswith,1
rediscovered,1
red-headed,1
stepson,1
lull,1
://www.climate-restoration-foundation.com,1
oligotrophic,1
tungsten,1
nutriate,1
methanotrophs,1
biomass.-,1
desai-zimmerman,1
fluidic,1
oscillators,1
dzfo,1
ferric,1
ccns,1
photo-oxidation,1
fiztop,1
nanobubbles,1
microlayer,1
facilitated,1
radiation.-,1
seatomiser,1
low-micron,1
unsaturated,1
ssa,1
ssas,1
thence,1
sevclarke@me.com.sev,1
r&dsome,1
show.‌prakash,1
kashwanenvironmentthe,1
agomultilateral,1
theprosandconsof,1
africa.but,1
technologicalassessment,1
risksis,1
enough.since,1
areport,1
‘anticipatory,1
mechanisms’.while,1
awg’s,1
actors.in,1
geoengineering.also,1
areaup,1
indiaby,1
changewill,1
strainthe,1
millions.more,1
inhomeliability,1
encryption,1
fixin,1
dhanushkodi,1
fisherwomentelangana,1
waivers,1
solutionamol,1
palekar,1
ambiguity,1
intolerance,1
whitewatch,1
arfa,1
modi,1
geoengineeringmay,1
usfrom,1
process.this,1
disruptthe,1
cycleand,1
monsoons.just,1
governance.but,1
whenall,1
existsof,1
“lack,1
will”,1
anddoesn’t,1
resortingto,1
trillion’s,1
investmentshave,1
:should,1
discusssecond,1
scalable”,1
sinks.third,1
wedon’t,1
enoughto,1
geoengineering.decisions,1
scientiststends,1
alternatives.this,1
area.and,1
contributedto,1
agents.such,1
legitimacy.individual,1
decidednot,1
arrangements.the,1
projecthave,1
shownthat,1
consequences.also,1
:uae,1
‘rainmaking,1
mountain’,1
‘world,1
commission’,1
strategies.then,1
climate-vulnerable,1
farmersat,1
endof,1
crisis.these,1
damsdemonstrated,1
multi-level,1
arrangement.in,1
governancecan’t,1
ignorethe,1
public’s,1
geoengineering.prakash,1
connecticut,1
bookdemocracy,1
:42editedi,1
background.a,1
://www.atmos-chem-phys.net/18/17325/2018/,1
gasparini,1
cloud-formation,1
mechanisms.”,1
hom.the,1
acpd,1
collectively,1
mountainous,1
mid-latitdues,1
herger,1
noontime,1
zenith,1
“cooling,1
gains”.another,1
geostationary,1
iwc,1
retrievals,1
cct.best,1
assessmentmodel,1
whichshows,1
:circum-arctic,1
stockwill,1
2010–2100.economic,1
emissionswill,1
by2100.professor,1
mjc,1
crabbesupernumerary,1
wolfson,1
://foreignpolicy.com/2018/12/24/the-hazard-of-environmental-morality/amp/,1
__twitter_impression=trueefforts,1
else.gernot,1
merkdecember,1
oberhausen,1
lukas,1
schulze/getty,1
christmas.i,1
speaking.have,1
newsletters,1
history.have,1
geoengineeringharvard,1
agreementswith,1
withharvard’s,1
programextractthe,1
compact,1
irvineharvard’s,1
sciencessolar,1
summaries,1
point-form,1
judg-ment,1
send.andrew,1
://brill.com/view/book/edcoll/9789004373303/bp000003.xmlmind,1
seain,1
governanceauthor,1
scottdoi,1
://doi.org/10.1163/9789004373303_004restricted,1
accessget,1
textabstract/excerptabstractthis,1
unclos,1
thecall,1
toannounce,1
jamaicaand,1
couldaffect,1
ipccreports,1
project’scommitment,1
capacity-building,1
lookingat,1
reporton,1
developingcountries,1
impactsacross,1
:building,1
excellentscientific,1
expandingthe,1
youcan,1
://www.srmgi.org/decimals-fund/andy,1
side.the,1
abstract.aon,1
cutbacks,1
socialism,1
amateurs,1
:jonathan.marshall@uts.edu.au>,1
amateurs.it,1
true.on,1
discussdecember,1
1.29pm,1
gmtrob,1
bristolthis,1
article.rob,1
change.indeed,1
spectre,1
enough.matt,1
it.an,1
emergencies”.noel,1
⭐⭐⭐@cybernoeliefirst,1
warminghttps,1
solarradiationmanagement,1
privacyscientists,1
independent.co.uksee,1
noel,1
`,1
tweetstwitter,1
privacysrm,1
sai.mw,1
appear.do,1
climber,1
anaesthetic,1
pen,1
intervene.srm,1
ideal.a,1
idearb,1
“top-ups”,1
indeed.read,1
ownsuch,1
whim,1
disentangle,1
artificial.and,1
1km,1
balloon.mw,1
stratosphere.most,1
less-optimal,1
ideas.the,1
volition,1
soul,1
credibility.moral,1
hazardrb,1
galvanise,1
emissions.mw,1
“positive”,1
“negative”,1
grandchildren’s,1
parent,1
brush,1
bathwater.mw,1
safely,1
objectively.anyone,1
showstoppers.rb,1
broadly.read,1
nowthe,1
governancemw,1
research.rb,1
change.which,1
like.mw,1
enfranchised,1
+3°c,1
true.if,1
:email,1
josephine.lethbridge@theconversation.comtell,1
@conversationuk,1
hashtag,1
headtohead,1
ormessage,1
://www.tandfonline.com/doi/full/10.1080/10455752.2018.1554690articlesactivism,1
discoursetina,1
sikkareceived,1
://doi.org/10.1080/10455752.2018.1554690,1
discourse-driven,1
fetishize,1
suitable.thank,1
://www.c2g2.net/vacancies/carnegie,1
initiativevacanciesscience,1
://projects.iq.harvard.edu/keutschgroup/scopex-governancekeutsch,1
groupharvard,1
02138home,1
/scopex,1
guidance.based,1
scopex.this,1
mediators,1
keutsch.an,1
team.to,1
transparency.stratospheric,1
committeeoverview,1
referencepreamblethis,1
committee.scopex,1
teamprincipal,1
pi,1
david_keith,1
harvard.edu,1
johnd,1
huarp.harvard.edu,1
committeechris,1
universitypeter,1
scientistsjane,1
objectivesharvard,1
risks.the,1
well-governed,1
chair.intentions,1
teamharvard,1
:take,1
seriousness.respond,1
recommendations.not,1
initiate,1
report.alter,1
program.transparency,1
publicitythe,1
committees.harvard,1
members.scopex,1
committeesto,1
committee.process,1
committeean,1
team.the,1
them.to,1
tor.additional,1
:service,1
2018.scopex,1
referencethe,1
reputational,1
above.to,1
stakeholders.committee,1
chairthe,1
compositionthe,1
scopex.committee,1
processthe,1
public.the,1
reports.the,1
experiment.supportservice,1
activities.outputs,1
2xco2+srm,1
modelsaon,1
geoengineeringandy,1
irvine21institute,1
appliedsciences,1
itsrisk,1
simplescenario,1
nat-ural,1
couldintervene,1
asolar,1
weremaintained,1
powerfulcountries,1
analy-sis,1
purelyof,1
scenarios—will,1
retrofitting,1
articulatedhttps,1
://earther.gizmodo.com/geoengineering-is-inevitable-1829623031dave,1
levitanhere’s,1
editorials,1
kiribati,1
fiji.but,1
cheap.maybe,1
up.the,1
efforts.some,1
nature70.1k2236photo,1
:55the,1
elniñois,1
:35ambut,1
apparently,1
geoengineering.https,1
://royalsocietypublishing.org/doi/full/10.1098/rspa.2018.0447multiple,1
modelf,1
bonettiandc,1
mcinnespublished,1
://doi.org/10.1098/rspa.2018.0447abstracta,1
closed-loop,1
actuator,1
parametrization,1
bounds,1
observability,1
://chicons.academia.edu/andrewlockleyhttps,1
geoengineeringauthors,1
2018abstractnew,1
://groups.google.com/forum/m/,1
forum/carbondioxideremovallots,1
is.some,1
cross-over,1
moderating,1
rule.thanks,1
engagementandrew,1
agriculture/new,1
ofmitigation,1
techniquesamdeg,1
papercategorises,1
0.7-1.4°c.technical,1
‘substitution,1
failure’,1
120-300gt-c,1
multipliers,1
‘imagined,1
offsets’,1
gt-c,1
deccelerate,1
repurcussions,1
déc,1
/cdr,1
dilutes,1
discussion.in,1
**i,1
topic**,1
threaded,1
reply.addresses,1
interest.as,1
refusals,1
list.i,1
private.andrew,1
lockleymoderatoron,1
drip,1
shocks,1
ofcrises,1
reclamation,1
rope,1
ropes,1
:31to,1
rtulip2005@yahoo.com.aucc,1
://www.atmos-chem-phys.net/18/17475/2018/acp,1
23atmos,1
://doi.org/10.5194/acp-18-17475-2018©,1
2018cloud-radiative,1
stratocumulusanna,1
possner,1
2018abstracttopaerosol–cloud,1
open-cell,1
vamos,1
ocean-cloud-atmosphere-land,1
deck,1
1.5 km,1
50 km,1
ships.furthermore,1
12+,1
unproved,1
biologists,1
underestimated,1
variants.if,1
technophilia,1
marvel,1
assault,1
sorcerer,1
apprentice,1
on.when,1
adam===check,1
bio4climate,1
download.===adam,1
directorbiodiversity,1
livable,1
climatep.o,1
390469cambridge,1
02139781-674-2339===,1
buckminster,1
fuller===,1
topicalhttps,1
1.5°chugh,1
cambridgedecember,1
11.12am,1
gmtthe,1
“pursue,1
efforts”,1
away.the,1
fossil-carbon,1
zero”,1
tack,1
2035.black,1
retrospective,1
officecarbon,1
emissionsthe,1
underground.carbon,1
immediately.but,1
co₂.it,1
cows,1
leaks,1
“fugitive,1
methane”,1
feedback”,1
warming.nitrous,1
refrigerant,1
hoped,1
mccdesperate,1
measuresall,1
plans.one,1
space.we,1
underway.a,1
hunt/wikimedia,1
commonsthere,1
unpalatable,1
unavoidable.the,1
failure.the,1
emissions.remove,1
management.all,1
see”.comment,1
articlehugh,1
huntreader,1
vibration,1
cambridgehugh,1
appointment.university,1
sir/madam,1
aggregate,1
beneficial.there,1
tint,1
stresses,1
matti,1
councillor,1
subject.https,1
frgsvice-president,1
societyenvironmental,1
departmenthttps,1
://en.wikipedia.org/wiki/sea_research_societysea,1
wikipediathe,1
srs,1
shipwrecks.en.wikipedia.org,1
:45to,1
climateanalytics_srm_brief_dec_2018.pdf,1
videosfrom,1
pep,1
kearnes,1
hewson,1
ridley,1
todd,1
michaels,1
aaron,1
tang,1
borevitz,1
hart,1
solas,1
cliff,1
buss,1
howden,1
cook,1
mcda,1
:philip,1
gillett,1
kait@outdoorfilms.net,1
:00subject,1
youtubedear,1
parties.a,1
kait,1
outdoorfilms,1
://outdoorfilms.net/,1
faced,1
maxima,1
tourniquet,1
injuries,1
problemthis,1
thatremove,1
theenergy,1
reforestation.here,1
srm.fahad,1
saeed,1
carl-friedrich,1
haresummarysolar,1
problemsolar,1
ofanthropogenic,1
mostlythrough,1
interferencewith,1
substantialmonsoon,1
contributionof,1
rise.solar,1
biosphere.srm,1
agriculturalproduction,1
potentials.as,1
cooperationsolar,1
‘winners’,1
‘losers’,1
justice.techniques,1
sustained,1
avoid,1
me.http,1
://science.sciencemag.org/content/362/6419/eaat1327temperature-dependent,1
biogeography,1
extinctionjustin,1
sperling3see,1
eaat1327doi,1
10.1126/science.aat1327articlefigures,1
textdrivers,1
dying”though,1
pennet,1
al.explored,1
taxa,1
kump,1
note.science,1
abstractintroductionclimate,1
ecophysiological,1
record.rationalethe,1
persistence.resultswe,1
gas–driven,1
10°c,1
o2levels,1
frequencies,1
ecophysiotype,1
o2demand,1
low-o2environments,1
completely.to,1
genus,1
extirpation,1
conclusionocean,1
higher-latitude,1
dying.”,1
hartman,1
__twitter_impression=truepanelists,1
managementevan,1
barnard“right,1
saidpaul,1
recentpanelabout,1
reportwhich,1
exercise.”three,1
array.marine,1
brighteninginvolves,1
light.aerosol,1
calledaerosolsinto,1
throughnucleation,1
calledalbedo,1
absorb.geoengineeringis,1
actuallyyet,1
toexponential,1
increasesin,1
projectedcatastrophic,1
fund’s,1
science.although,1
workto,1
thesecondary,1
things.”,1
“can,1
thinkthree,1
yangyang,1
victor.yangyang,1
&david,1
blevins/reuterspdf,1
versionprepare,1
abnormal”,1
thelancetcountdown,1
changeannounced,1
weekthat,1
2000.such,1
intensify,1
answers.in,1
harms.but,1
underplays,1
anticipated,1
‘accelerated,1
equilibria.sources,1
1/gistemp/ipcc,1
hydrofluorocarbon,1
sunshade.climate,1
climate-warming,1
‘ideal’,1
freight,1
trainthree,1
report.first,1
0.25–0.32 °c,1
0.2 °c,1
report.second,1
0.7 °c,1
globally6.third,1
interdecadal,1
probe,1
past.these,1
shedding,1
probabilities,1
respectively.four,1
frontsscientists,1
fronts.assess,1
term.policymakers,1
bureaucrats,1
responses.rethink,1
work.realistic,1
organizations.design,1
adaptation.the,1
arrived,1
fine-resolution,1
data’,1
public-health,1
differently,1
outcomes.understand,1
response.climate,1
‘super,1
pollutants’,1
years10.there,1
—issued,1
mapto,1
toinject,1
research11.for,1
freighted,1
://greenfaith.org/geoengineering,1
something.i,1
hartmanenvironmental,1
studiesroanoke,1
ofabout,1
sky.”,1
oxidic,1
chlorides,1
suzuki,1
wittmer,1
thatiron,1
aerosolabsorbs,1
ppb,1
plumes.both,1
aerosol.because,1
dissolvable,1
twogreenhouse,1
overlookedas,1
demonstrated.baker,1
depletions,1
non-methane,1
l13801rose,1
cloudfrom,1
hekla,1
d20206suzuki,1
geochimica,1
cosmochimica,1
acta,1
188-201wittmer,1
iron-oxide,1
:10.1007/s10874-016-9336-6franz,1
analysis_of_global_methane_changes_after_the_1991_.pdf,1
issuecan,1
://www.atmos-chem-phys.net/16/195/2016/the,1
photo-catalytic,1
:brian,1
2-year,1
post-doctoral,1
innovationsclimate,1
programunion,1
scientistswashington,1
mahttps,1
://union-of-concerned-scientists.workable.com/j/88f4c84d3a“limiting,1
applyhere,1
://urbdezine.com/2018/11/28/moral-hazard-geoengineering/climate,1
argumentnovember,1
climatecentral.org,1
climatecentral.orgcbs,1
emissions-induced,1
eruption.there,1
domino,1
other.this,1
pretends,1
can’t-win,1
elected,1
replaced,1
catastrophe.filed,1
uncategorizedtagged,1
://legal-planet.org/2018/11/27/dont-believe-everything-that-you-read/legal,1
planetmenuhome,1
readclimate,1
2018don’t,1
readsolar,1
mediacnn,1
tweetif,1
cheap.”,1
sun.”,1
tabloid,1
atmosphere.”,1
exaggerations,1
of”,1
injection.to,1
“insurance”,1
wrongly—that,1
harmed,1
deployment.there,1
year.if,1
://www.nature.com/articles/d41586-018-07533-4news,1
2018first,1
sunlight-reflecting,1
temperature.jeff,1
tollefsonpdf,1
versionfrank,1
keutsch’s,1
university.credit,1
fornaturezhen,1
toothpaste,1
mixes,1
plop,1
tablet,1
fizzy,1
calms,1
indigestion,1
0.5 °c,1
engine.the,1
old,1
planet-cooling,1
fear.researchers,1
artificially,1
disperse.the,1
bomb.”nevertheless,1
banner,1
experiment.”aware,1
“scopex,1
selecting,1
“getting,1
forcesin,1
year1.paul,1
jackman/naturemost,1
investigator.the,1
dai’s,1
flag.”scopex,1
melinda,1
experiment.keutsch,1
“totally,1
insane”,1
work.an,1
skyalready,1
decade.an,1
mission.credit,1
fornaturealthough,1
researchers’,1
ship2.keith,1
theorist,1
science-funding,1
environmentalists.to,1
basis.keith,1
flies,1
says.keutsch,1
naive.”scopex,1
earth.“it’s,1
fahey’s,1
well.up,1
stratospherekeutsch,1
plume.for,1
objects.keith,1
maintaining,1
soya,1
wheat3fell,1
future.keith,1
unchecked,1
“despite,1
seriously.”there,1
programme.some,1
“governments,1
knowing.”one,1
rush,1
quito,1
broadly.if,1
:atmospheric,1
sciencesantarctic,1
sky’s,1
18urbanization,1
epidemic,1
celebration,1
egypt’s,1
briefbooks,1
upreferences1.intergovernmental,1
2.russell,1
m.et,1
al.bull,1
meteorol,1
scholar3.proctor,1
burney,1
schlenker,1
pubmedarticlegoogle,1
articlesipcc,1
actionindia,1
studiesus,1
blamesubjectsatmospheric,1
exchangeblogspodcastswebcastssubscriptionsrssfor,1
cookiesmanage,1
cdr.pls,1
://www.surveymonkey.com/r/d6bcbqqthanks,1
dinners,1
monday/tuesday,1
self-organising,1
amsterdam,1
beforehttps,1
lunchtime,1
30th,1
recommended/subsidised,1
accommodation,1
email.https,1
://www.uu.nl/en/events/symposium-sulphate-geoengineering-feasibility-risks-alternativeseventssee,1
alsoccss,1
eventsclue,1
:30symposium,1
alternativeswe,1
te,1
4rd,1
preliminary,1
programmefrom,1
roode,1
koen,1
aravind,1
purushothaman,1
vellayani,1
runafterwards,1
megalomania,1
below.keynote,1
robockalan,1
jule,1
charney,1
2017.keynote,1
ongoing,1
uv-b,1
warming.location,1
minnaert,1
leuvenlaan,1
uithof,1
utrechtfor,1
c.e.wieners@uu.nl,1
unsuitability,1
upliftto,1
heightof,1
oxidiation,1
hydration,1
tonsaerosol,1
designsulfur,1
undetected,1
tomethane,1
hype,1
://iopscience.iop.org/article/10.1088/1748-9326/aae98d/metastratospheric,1
deploymentwake,1
wagner2published,1
12download,1
downloadarticle,1
epubarticle,1
design—even,1
modifications—can,1
purpose-built,1
airliner-sized,1
attached.associate,1
circulation.i,1
-link.robert,1
philip.boyd@utas.edu.au,1
:15subject,1
communiquedear,1
parties.kind,1
scientist@,1
xen.ai,1
vibes.thanks,1
mtech,1
vellorevaishali.r2016@vitstudent.ac.in,1
post-doc,1
://doi.org/10.1111/japp.12345abstractwith,1
abandoned,1
most‐cited,1
questionable,1
fosters,1
countries.identification,1
engineeringfellows’,1
teach,1
parson.candidates,1
seniority,1
warranted,1
faculty.applicants,1
resume,1
references.applications,1
filled.visit,1
://www.law.ucla.edu/emmettfor,1
program.the,1
://policy.ucop.edu/doc/4000376/nondiscrimaffirmact,1
periodopen,1
16th,1
locationlos,1
calearn,1
moremore,1
requirementscover,1
interestsresume,1
c.v,1
c.v.transcript,1
pageslist,1
referencesstatement,1
environmentucla,1
usanl,1
3773associate,1
researcherutrecht,1
lawutrecht,1
universityutrecht,1
netherlandsreynolds@law.ucla.edulaw.ucla.edu/faculty/faculty-profiles/jesse-reynolds/http,1
://legal-planet.org/contributor/jreynolds/https,1
://twitter.com/jesselreynoldsjreynolds.orgmy,1
hox,1
oltman,1
hurst,1
jplcal,1
h2o.i,1
thoandrew,1
lat,1
hamil,1
steele,1
turco,1
://www.atmos-chem-phys-discuss.net/acp-2018-1070/review,1
exploring,1
modelsandro,1
3d-aerosol-chemistry-climate,1
socol-aer,1
≈20km,1
±3.75°,1
±30°,1
surf,1
>15°n–15°s,1
stratosphere-to-troposphere,1
folds,1
corroborates,1
uncoupled,1
sulfur.how,1
otherwise“sky,1
spain,1
precipitation.the,1
contractor,1
built,1
tianhe,1
“sky,1
ocean.ecological,1
impactsconstruction,1
songta,1
riversthis,1
launchers,1
ceremonies,1
olympic,1
celebrations,1
1940s,1
shortages.though,1
toxic,1
ecosystem.”,1
diversions,1
altogether.in,1
race.”tibet,1
wikimediachina,1
wilderness,1
protection”,1
preserves,1
fires.however,1
inhabitants’,1
raised.other,1
“environmentally,1
protected”,1
limited.the,1
blizzards,1
rate.a,1
system”,1
regions…,1
conservation.”potential,1
geoengineeringone,1
geoengineering.scientific,1
“strange,1
stratosphere.a,1
experiments.while,1
unprecedented,1
up.geopolitical,1
concernsif,1
mekong,1
salween,1
myanmar,1
laos,1
cambodia,1
india.while,1
flooding…,1
nonetheless.geopolitical,1
modified.environmental,1
conventionobservers,1
unfavourable,1
war.what,1
“military,1
hostile”,1
purposes.while,1
applications.china,1
violation,1
moratorium.the,1
wmo’s,1
vicinity,1
elsewhere.”thanks,1
lafitte,1
rukor.org,1
://geoengineering.environment.harvard.edu/blog/funding-solar-geoengineering,1
keithour,1
keithand,1
seethis,1
document.*some,1
totals.ficer,1
essentialthat,1
fundwas,1
2020.in,1
sources.over,1
trace.when,1
:lastly,1
time.thank,1
college.lizzie,1
burnsis,1
program.david,1
keithis,1
school.about,1
andgernot,1
ourwelcome,1
postfor,1
mission.blog,1
monthnovember,1
subscribeharvard,1
://www.e-ir.info/2018/11/07/the-emerging-politics-of-geoengineering/the,1
geoengineeringina,1
photo/mark,1
garten,1
www.un.org/av/photo/image,1
nationsas,1
politics.promotional,1
terminologies,1
end-of-pipe,1
frosch,1
vice-president,1
change.more,1
‘beccs’,1
‘carbon,1
budget’,1
‘negative’,1
2100.wishful,1
thinkingthe,1
unnoticed,1
giga-hectares,1
